question_id,answer_text,grade
36,"a célula vegetal tem parece celular e a animal não.",2
36,"A diferença entre a célula animal e a vegetal é que, a vegetal possui cloroplasto, já a animal não.",2
36,"Q célula vegetal tem parede celular",2
36,"Q célula vegetal tem parede celular",2
36,"Q célula vegetal tem parede celular",2
36,"A célula animal não produz cloroplasto e a vegetal produz cloroplasto",2
36,"A célula vegetal possui parede celular, diferente das animais que possuem a membrana plasmática",1
36,"a",0
36,"igul",0
36,"célula vegetal tem cloroplasto célula animal não tem .",2
36,"A célula animal, é eucarionte, heterotrófica, já os vegetais são seres autotróficos e procariontes",1
36,"A vegetal é Procarionte (não possui carioteca) e a animal é Eucarionte (possúi carioteca).",0
36,"A célula animal são as células dos animais e são adeptos para os animais e a célula vegetal é as células para os vegetais.",0
36,"A célula vegetal e a animal são eucariontes, porem possuem suas diferenças, primeiramente é a sua estrutura e forma, segundamente é a sua parede celular, e por ultimo, são suas organelas",2
36,"A célula vegetal tem parede celular",2
36,"A célula animal tem sua composição organizada, e já a célula vegetal tem o citoplasma desorganizado.",0
36,"A célula vegetal apresenta parede celular , já a célula animal , não .",2
36,"Nos podemos destacar entre as diferentes, a parede celular e os plastos",2
36,"As diferenças são: na estrutura e forma, na parede celulare nas organelas",1
36,"As diferenças entre elas são  a estrutura , formato , e componentes que constitui a célula!",1
36,"É a presença de vacúolos, plastos e parede celular.",3
36,"Uma tem cloroplastos e a outra não.",2
36,"Na célula vegetal a parede da membrana plasmática é formado por celulose diferente da célula animal.",1
36,"A diferença é que uma tem membrana plasmática e a outra tem somente um “oco”",0
36,"Eucarionte e procarionte",0
36,"A célula vegetal possui membrana plasmática e a animal não.",0
36,"Membrana plasmatica",0
36,"A célula vegetal possui membrana plasmática e uma parede que a reveste externamente. A célula animal é ao contrário.",1
36,"Isolamento do material genético",0
36,"A célula animal é eucarionte e tem membrana plasmática e a célula vegetal tem parede celular",1
36,"A diferença é que uma é vegetal e a outra é animal",0
36,"Nos vegetais, a célula apresenta, além da membrana plasmática, uma parede que a reveste externamente. Formada principalmente por celulose, essa parede celular garante maior resistência à célula vegetal, evitando a ruptura pela entrada de água. ... No citoplasma, algumas organelas são comuns às células vegetais e animais",3
36,"a celula vegetal é procarionte e a animal é eucarionte.",0
36,"Animal possui carioteca já a vegetal não",0
36,"a célula vegetal tem membrana plasmática e a anima não",0
36,"Isolamento do material genético",0
36,"a celula vegetal é procarionte e a animal é eucarionte",0
36,"A célula vegetal, além da membrana plasmática, possui uma parede que a reveste externamente.",2
36,"Tem formatos e organelas diferentes, alem da parede celular que a celula vegetal apresenta",2
36,"A celula animal tem membrana plasmática, ja a célula vegetal não",0
36,"A célula vegetal possui cloroplastos e a animal não.",2
36,"A célula vegetal possui cloroplasto, permitindo a fotossíntese, já a célula animal não possui.",2
36,"A célula animal se localiza no animal e a célula vegetal se localiza nos vegetais",0
36,"A célula vegetal possui parede celular",2
36,"A célula vegetal possui cloroplastos e a animal não",2
36,"A célula vegetal possui o cloroplasto enquanto a animal não",2
36,"Celula vegetal tem parede celular e a celula animal não",2
36,"a celula animal nao tem parede celular e a vegetal tem",2
36,"A célula vegetal tem parede celular, e a celula animal, e a celula animal não tem.",2
36,"A célula animal possui 
\
A célula vegetal possui parede celular e faz fotossíntese",2
36,"a célula vegetal possui parede celular e a animal não. A vegetal possui cloroplastos",3
36,"A célula vegetal possui a organela cloroplastos e parede celular, enquanto as animais não.",3
36,"A vegetal é amido e a animal é glicose",0
36,"A membrana plasmática é diferente. Acho eu.",0
36,"Celular Animal está presente no corpo de animais, e a vegetal no corpo vegetal, possuindo parede celular e cloroplasto, diferentemente da animal",3
36,"As células animais possuem carioteca e as células vegetais não.",0
36,"A presença da membrana celular e a presença de algumas organelas específicas",0
36,"A célula animal tem a parede celular e a vegetal não",0
36,"Vegetal-Tem parede celular
\
Animal-não tem parede celular",2
36,"Algumas organelas e cloroplastos
\
Célula vegetal tem parede celular, já a animal não.",3
36,"Massa:
\
1/2 xícara (chá) de óleo.
\
3 cenouras médias raladas.
\
4 ovos.
\
2 xícaras (chá) de açúcar.
\
2 e 1/2 xícaras (chá) de farinha de trigo.
\
1 colher (sopa) de fermento em pó",0
36,"Uma é vegetal e outra é animal",0
36,"Glicogênio:animal 
\
Amido:vegetal",1
36,"A célula animal possui carioteca e a célula vegetal não possui carioteca.",0
36,"Uma fica no animal, já a outra, no vegetal.",0
36,"Nas células vegetais tem a presença de parede celular e cloroplastos e na animal não tem",3
36,"O glicogênio, que é a reserva de energia animal e o amido que é vegetal",1
36,"Nos vegetais, a célula apresenta, além da membrana plasmática, uma parede que a reveste externamente. Formada principalmente por celulose, essa parede celular garante maior resistência à célula vegetal, evitando a ruptura pela entrada de água.",3
36,"As células animais morrem e as vegetais não.",0
36,"as celúlas animal morrem e as vegetais não.",0
36,"a célula animal é capaz de se reproduzir e a célula vegetal não",0
36,"as células animal são capazes de serem reproduzidas as vegetais não",0
36,"a célula animal e capaz de se reproduzir e a vegetal não",0
36,"a célula animal pode se reproduzir já a célula vegetal não pode",0
36,"possuem formatos diferentes e as células vegetais possuem lisossomos e a célula animal é muito difícil de possuir lisossomos.",1
36,"Nos vegetais, a célula apresenta, além da membrana plasmática, uma parede que a reveste externamente. Formada principalmente por celulose, essa parede celular garante maior resistência à célula vegetal, evitando a ruptura pela entrada de água. ... No citoplasma, algumas organelas são comuns às células vegetais e animais.",3
36,"x",0
36,"a presença de vacúolos plastos e parede secular",3
36,"a presença de vacúolos plastos e parede secular",3
36,"não sei",0
36,"não sei",0
36,"As células animais não podem se reestabelecer formando novamente tal membro como as plantas, as células animais tem funções diferentes das vegetais.",0
36,"A diferença é que na célula vegetal, a célula apresenta, além da membrana plasmática, uma parede que reveste externamente, essa parede celular celular garante mais resistência e célula vegetal arutencia a ruptura pela em roda da agua, e por isso, ela é responsável por o tamanho e lona à célula vegetal, e também proteger contra a entrada de pitógenes",2
36,"Celula animal são de bichos cachorro vaca etc
\
Celula vegetal são de legumes ... etc.",0
36,"não sei.",0
36,"A célula animal: e a célula vegetal: É de vegetal É de animal",0
36,"não sei",0
36,"Pra animal a de animal e pra vegetal a de vegetal.",0
36,"não sei",0
36,"não sei",0
36,"A celula animal e para animais e a vegetal de vegetais",0
36,"o nome",0
36,"não sei",0
36,".",0
36,"A celula animal possui algumas organelas que a celula vegetal não possui, como a mitocondria, lisossomos, ribossomos... Assim como a vegetal que possui organelas que a animal não possui como: parede celular, cloroplasto e citoplasma",1
36,"a celula animal tem parede celular, vaculos e plasticos além de algumas organelas que a diferenciam da animal",3
36,"Na celula vegetal, a celula apresenta alem da membrana plasmatica, uma parece que a reveste externamente",2
36,"As celulas animais não tem parede celular ou cloroplastos já as células vegetais tem formas fixas e retangulares.",3
36,"E que as plantas produz fotossintese e o vegetal não",0
36,"não sei",0
36,"A presença de vacúolos, plastos e a parede celular.",3
36,"a diferença é que a celula vegetal tem uma parte para fazer fotosintese",1
36,"A célula vegetal possui parede celular",2
36,"A celula animal possui a carioteca o o encolhimento nuclear ou seja são pro eucariotes. E a celula vegetal é um ser autotrofo porque produz seu proprio alimento da fotossintesse.",1
36,"Celula animal são de bichos, cachorros, vaca... etc Celula vegetal são de legumes... etc",0
36,"A celula animal e vegetal apresentam formato diferenciado. A célula animal possui formato irregular, enquanto a célula vegetal apresenta uma forma fixa.",2
36,"A celula animal ele é pluricelular ou seja é formado por varias celulas ja o vegetal é unicelular é formado por apenas uma celula.",0
36,"Não sei",0
36,"Porque a animal é de animal e vegetal de vegetal",0
36,"A célula vegetal possui duas estruturas que nos aparecem. nas celulas animais são elas cloroplasta e parede celular",1
36,"A celula animal é a celula para animais e a vegetal é para vegetais",0
36,"Nas vegetais, tem na celula a membrana plasmatica um parede que a reveste dentro e na celula animal não tem isso.",2
36,"A célula vegetal possui duas estruturas que não aparecem nas celulas animais. São elas: cloroplasto e parede celular.",3
36,"A vegetal possui duas estruturas que não aparecem nas celulas animais. São elas cloroplasto e parece celular.",3
36,"A celula vegetal tem a membrana plasmatica, a animal não",0
36,"Entre as diferenças que separam a celula vegetal das animal, podemos destavez ia porem de vaculo, planto e parede celular, as células qualquer seu nucleo.",1
36,"Nos vegetais, tem na celula a membrana plasmatica uma parede que a reveste dentro, e na celula animal não tem isso",0
36,"A célula animal e vegetal possui varias diferenças entre elas a célula animal tem o formato irregular, e a célula vegetal tem uma forma fixa.",2
36,"A celula animal e vegetal possui varias diferenças entre elas a célula animal tem o formato irregular, e a célula vegetal tem uma forma fixa.",2
36,"Nas vegetais tem na célula a membrana plasmática uma parede que reveste dentro e na celula animal não tem isso",0
36,"Nos vegetais tem na celula a membrana plastica uma parede que a reveste dentro e na celula animal não tem isso",0
36,"A célula vegetal tem tudo o que a célula animal tem, incluindo todas as organelas, mais  a parede celular e o cloroplasto.",3
36,"Nas vegetais tem na celula a membrana plasmatica uma parede que reside dentro e uma celula animal não tem isso",0
36,"Não sei",0
36,"Nas vegetais tem na célula a membrana plasmatica uma parede que reveste dentro e na celula animal não tem isso.",0
36,"Nas vegetais tem na celula a membrana plasmatica, uma parede que a reveste dentro e na celula animal não tem isso",0
36,"Nas vegetais tem na celula a membrana plasmatica, uma parede que a reveste dentro e na celula animal não tem isso.",0
36,"Célula animal são de bichos, cachorro, vaca ... etc. Célula vegetal são de legume...etc",0
36,"Nas vegetais tem na celula a membrana plasmatica uma porede que a reveste dentro e na celula animal não tem isso.",0
36,"A célula animal possui forma irregular.
\
\
A célula vegetal possui uma forma fixa.",2
36,"A célula animal não tem parede celular",2
36,"Não sei",0
36,"Célula animal é a célula de animais célula vegetal é a de plantas.",0
36,"A célula vegetal usa a luz e água para ter energia e a célula animal retira energia de alimento.",2
36,"A célula vegetal possui uma organela que não aparece na celula animal. Ela se chama cloroplasto e sua função é permitir que a célula faça fotossintese.",2
36,"A celula animal ela monta os viros do corpo a celula vegetal ela produz prioridades para o corpo humano",0
36,"Que o nucleo de um é visível e o outro não.
\
Como procariontes  - Ele não visível pois existe uma membrana. Ex Bactéria
\
Os eucariontes - Ele é visível se faz presente na membrana nuclear
\
Ex: plantas e animais...",0
36,"não sei",0
36,"Na célula animal temos membrana, citoplasma e núcleo na vegetal tem 3 a mais parede celular cloropasma vácuo e na célula vegetal a respiração celular é a fotossíntese, que ocorre no cloroplasmo.",0
36,"Celula animal são de Bichos, celula vegetal são de legumes",0
36,"A célula vegetal possui parede celular.",2
36,"não sei",0
36,"A diferença é que uns tem a presença de vacuolos, plastos e parede celular e o outro não.",3
36,"Entre as diferenças que separam a célula vegetal da animal, podemos destacar a presença de vacúolos, plastos e parede celular... Além disso, ela é responsável por dar tamanho e formato á célula vegetal e proteger contra a entrada de patógenos.",3
36,"célula vegetal faz fotossíntese e célula animal não.",2
36,"A celula vegetal possui uma organela que não aparece na célula animal",0
36,"A célula vegetal possui uma organela que não aparece na célula animal. Ela se chama cloroplasto e sua função é permitir que a célula faça a fotossíntese",2
36,"A célula vegetal possui uma organela que não aparece na célula animal",0
36,"É que as plantas tem uma celula a mais que fas a fotosinteze",1
36,"não sei",0
36,"Que a celula vegetal faz a fotossintese e possui parede celular",2
36,"A célula vegetal possui organelas que não aparece na célula animal.",0
36,"A célula animal contém a parede celular, possui também algumas estruturas exclusivas de sua composição.",2
36,"As células animais são todas aquelas que compõem os seres vivos do reino animália, composto por membrana plasmática, citoplasma e núcleo verdadeiro. As células vegerais contem estruturas como parede celulares, plastídios e grandes vacúolos",3
36,"Que a célula animal possui núcleo então por tanto ela é eucarionte, e a célula vegetal não possui núcleo então ela é procarionte",0
36,"A célula vegetal possui parede celular, além da membrana plasmática presente em todas as células.",2
36,"Uma é de planta e outra de animal",0
36,"as organelas dessas células",1
36,"A célula animal tem 3 organelas a menos uma. Uma vez que ele não necessita do processo de fotossíntese ou, coloração verde ou armazenaçao de energia na falta de luz para sintetização.",2
36,"A célula animal tem um núcleo definido e tem as organelas mais definida, já a vegetal está tudo espalhado na célula",0
36,"A diferença entre essa células são algumas organelas e a construção da vegetal é mais simples como a parede vegetal da célula",0
36,"animais:sem cloroplasto e parede celular
\
Vegetal: com cloroplasto e parede celular",3
36,"São células com sistemas diferentes,a vegetal para fotossíntese e a animal para transpiração, respiração e sangue",1
36,"A célula vegetal, têm estruturas que não está presente nas células animais como o vacúolo. Além das células vegetais armazenar energia e a célula animal não.",2
36,"A Célula vegetal tem três organelas celulares a mais: parede celular, vacúolo e a mitocôndria.",2
36,"As células vegetais possuem organelas diferentes das animais, como por exemplo cloroplastos, responsáveis por absolver a clorofila, e consequentemente realizar parte da fotossíntese.",1
36,"A célula vegetal tem menos organelas e as semelhantes das apresentam funções distintas para o organismo em questão.",0
36,"A célula animal está presente em animais de diversos tipos, já a célula vegetal esta presente em plantas.",0
36,"A célula animal e vegetal possuem diferentes formas e diferentes organelas, como na célula vegetal possui a parede celular enquanto a animal não.",3
36,"Na célula vegetal existem organelas como o vacúolo, o cloroplasto e a parede celular, inexistentes na célula animal.",3
36,"Célula Animal tem mais partes e funções do que a célula vegetal",0
36,"A vegetal tem três organelas a mais",1
36,"A diferença entre as células são o ventríoloquo, a parede celular vegetal é mais rígida e seu vácuo é maior",1
36,"A célula animal fica nos corpos de animais e as vegetais ficam nas plantas e a animal tem 3 organelas a menos que a vegetal",0
36,"A célula vegetal tem partes que a animal não tem como por exemplo a parede celular,vacúolo e complexo de golgi",2
36,"Porque as células de animais nao tem mitocôndrias, entre  outras coisas",0
36,"A diferença entre as célula animal e vegetal, é o fato de terem alguns organismos diferentes, como o vacúolo, parede celular.",3
36,"a celula animal contem menos organelas do que as celulas vegetais(como por exemplo vacuolo, parede celular etc...)",2
36,"As células vegetais são volumosas e as células animais são pequenas, vegetais são sólidas  e animais não são sólidas. As células vegetais têm paredes celulares, mas as células animaisa não.",2
36,"A diferença da célula animal e a célula vegetal que uma tem núcleo e a outra não",0
36,"A célula animal possui núcleo e corpo celular, já a célula vegetal possui clorofila, uma coisa que a célula animal não apresenta.",1
36,"I don't wanna die too young
\
Yeah, too young, yeah, too young
\
I don't wanna die too young, too young, too young
\
Counting bands, hallelujah, 'lujah, 'lujah
\
I don't wanna die too young, too young, too young
\
I've been grindin' way too long, too long, too long
\
Came up, don't know, I just keep going with the flow
\
I just wanna go and cop me somethin'
\
I hit Fairfax, go shoppin' though
\
She just wanna hit that bathingroom, hold that guap like a register
\
Keep on winning, need that guap though
\
Like I'm cash out, eat at papadeauxs
\
Flowing on to the Galapagos, running and grab the dough
\
Man this shit never minimal, feel like an animal
\
Yeah bitch, I try to keep me cool, your life never going, never going back
\
Yeah, I don't wanna die too young, I don't wanna die too young
\
When I get that cash it's hallelujah, Aye hallelujah
\
I don't wanna die too young, too young, too young
\
Counting bands, hallelujah, 'lujah, 'lujah
\
I don't wanna die too young, too young, too young
\
I've been grindin' way too long, too long, too long
\
My whip fast, my bitch bad, I skrrr skrrr, that coupe fast
\
My coupe fast, your bitch know
\
My bitch slow, she do what I say so and she always keep me on my toes
\
Poppin' that woe, man I be gone
\
Just watch me go, bitches they watching me go
\
Walking around, aye I pick that band up, then I go drop that shit off
\
Pull up in a Porsche, shit poppin' off
\
Pop that shit off, I got that bitch off, I tell her to knock that shit off
\
And I got my nut off and she washed my nuts off
\
I want that shit, I got that shit, pop that shit
\
Got rich quick, suck my
\
You know it make me God damn numb
\
When I see 'em die so God damn young
\
(I don't wanna die)
\
I don't wanna die too young, too young, too young
\
Counting bands, hallelujah, 'lujah, 'lujah
\
I don't wanna die too young, too young, too young
\
I've been grindin' way too long, too long, too long
\
I don't wanna die too young, too young, too young
\
Counting bands, hallelujah, 'lujah, 'lujah
\
I don't wanna die too young, too young, too young
\
I've been grindin' way too long, too long, too long",0
36,"A diferença que na célula animal tem o centríolo e na célula vegetal tem o vacúolo",1
36,"A diferença entre as células animais e vegetais é que algumas apresentam mais ou menos elementos em seu composto, como núcleo definido ou não, mitocôndria, parede celular, material genético . Além disso, é possível existir diferentes classificações “dentro” das células vegetais e animais",1
36,"A célula vegetal tem três partes a mais, o lisossomo faz a quebra da glicose, parede celular protege a célula e o vacúolo que é onde armazena a glicose.",2
36,"A célula vegetal tem a parede celular que é uma membrana plasmática mais rígida e forte que a membrana plasmática da célula animal que é só uma película, na célula vegetal temos a presença do vacuolo que estoca água e nutrientes para a planta, já na célula animal não existe esta parte e também a vegetal tem os plastos que não estão presentes na animal.",3
36,"A célula vegetal tem uma parede celular e um tipo de enzima verde que ajuda na fotossíntese das plantas e as células vegetais podem ser monocelulares (uma sou célula compõem o indivíduo) e na animal é quase igual somente muda as características sitiadas a cima",1
36,"A célula vegetal tem 3 organelas a mais que a animal, uma delas sendo o",0
36,"A célula vegetal possui parede celular, vacúolo e mais uma organela.",2
36,"a célula vegetal tem parede celular e são lisossomos,vacúolo sao as características que diferenciam a célula vegetal da animal",1
36,"A célula vegetal tem lisossomos e parede celular,  vacuolo , essas são as características q os diferencia,",2
36,"As células animais não têm parede celular ou cloroplastos, que existem nas células vegetais. O formato tambem é diferente, as células animais são redondas e têm formatos irregular e as vegetais possuem formas fixas e retangulares.",3
36,"A parede celular, presente somente nas células vegetais, já nas células animais temos a membrana plasmática.",1
36,"A diferença básica esta na celula vegetal que possui plasto, vacúolo e parede celular. a animal não",2
36,"A célula vegetal tem parede celular, cujo a animal não tem.",1
36,"A célula animal possui formato irregular e não possui núcleo. A célula vegetal possui uma forma fixa e possui núcleo. Além de que cada uma possui algumas organelas específicas.",1
36,"A celula animal e vegetal apresentam formato diferenciado, as celulas animais podem apresentar cilios e flagelos, o que não ocorre na celula vegetal.",1
36,"A diferença básica esta na celula vegetal que possui plasto, vacúolo e parede celular. a animal não.",2
36,"A parede celular é presente somente nas celulas vegetais, ja nas células animais teremos a presença de membrana plasmatica.",1
36,"As celulas animais não tem parede celular ou cloroplastos, que existem nas celulas vegetais. Seu formato também é diferente pois as celulas animais são redondas e tem forma irregular enquanto as celulas vegetais  possuem formas fixas.",3
36,"A diferenca basica esta na celula que possui plasto vacuolos e celular a animal não.",1
36,"Na realidade temos algumas diferenças basica a primeira dela e a forma, das celulas a celulas animais, possui uma formato um puco irregular  e quanto o vegetal possui um formato fisíco",0
36,"A célula animal tem núcleo, ja a vegetal não possui nucleo",0
36,"A célula vegetal tem parede celular, cujo o animal não tem",0
36,"Entre as diferenças que separam a celula vegetal da animal, podemos destacar a presença de vacúolos, plastas e parede celular. no citoplasma algumas organelas são comuns às células vegetais e animais.",2
36,"Célula vegetal: possui parede celular, plasto e vacúolo. 
\
\
Célula animal: possui centríolo, ausente nas plantas superiores.",3
36,"As células animais não têm parede celular ou cloroplastos, que existem nas células vegetais. Seu formato também é diferente pois as celulas animais são redondas e têm forma irregular, enquanto as células vegetais possuem formas fixas e retangulares.",3
36,"Célula animal: possui centríolo, possui peroxissomos, não possui cloroplastos, não possui parede celular. Célula Vegetal não possui centríolo, não possui peroxissomos, possui cloroplastos, possui parede celular.",3
36,"A célula vegetal tem parede celular, e a célula animal tem membrana plasmática.",1
36,"Entre as diferenças que separam a célula vegetal da animal, podemos destacar a presença de vacúolos, plastos e parede celular.",1
36,"As células animais e vegetais têm alguns elementos que os diferenciam. as células vegetais possuem além da membrana celular, uma parede celular, que lhe dá maior rigidez. Têm ainda o vacúolo maior, para poder armazenar uma maior quantidade de água que necessita.",3
36,"Célula Animal: possui centríolo, peroxissomos, não possui cloroplastos, não possui parede celular. 
\
Célula Vegetal: não possui centríolo, não possui peroxissomos, possui cloroplastos e possui parede celular. Entre outras diferenças.",3
36,"As células vegetais têm parede celular e membrana plasmática. Diferentemente dos animais, que têm apenas a membrana plasmática.",1
36,"A célula vegetal tem uma parede, além da membrana plasmática que a reveste externamente. 
\
A celula animal tem os lisossomos",1
36,"A presença de vacúolos, plastos e parede celular... Além disso, ela é responsável por dar tamanho e forma à celula vegetal.",1
36,"Entre as diferenças que separam a célula vegetal da animal podemos destacar a presença de vacúolos, plastos e parede celular. No citoplasma algumas organelas são comuns às células vegetais e animais.",3
36,"Presença de vacúlos, plastos e parede célular.",1
36,"Presença de vacúlos, plastos e parede célular.",1
36,"Presença de vacúlos, plastos e parede célular",1
36,"A estrutura e forma, a parede celular, e as organelas",1
36,"As células vegetativas têm parede celular e membrana plasmática. Diferentemente das animais, que têm apenas a membrana plasmatica",2
36,"presença de vacúlos, plastos e parede celular",1
36,"Nos vegetais, a célula apresenta, além da membrana plasmática, uma parede que a reveste externamente. formada principalmente, por celulose, essa parede celular garante maior resistência à célula vegetal, evitando a ruptura pela entrada de água.",2
36,"Vegetal - formada por celulose, formato retangular, com formato fixo. armazenam energia como amido, possui plastos, glioxissoma. Animais - armazenam energia em forma de glicogênio.",2
36,"A célula animal possui formato irregular, enquanto a célula vegetal apresenta uma forma fixa. A célula vegetal possui núcleo e a animal não. Além disso, as células animais e vegetais possuem algumas organelas específicas, conforme a atividade que realizam.",1
36,"A vegetal tem celulose que não são digeridas",1
36,"A célula vegetal tem celulose que não são digeridas",1
